Pixel_i,Module1,Module2,Node1,Node2,X,Y,Z,Strip
337,14,14,EVE,IRE,34.43224718188756,-17.07872437230361,68.95039242549048,6
338,14,14,EVE,IRE,34.52668079232568,-16.42961329320743,68.93325928689254,6
339,14,14,EVE,IRE,34.621114402763794,-15.780502214111252,68.9161261482946,6
340,14,14,EVE,IRE,34.71554801320191,-15.131391135015072,68.89899300969665,6
341,14,14,EVE,IRE,34.80998162364003,-14.482280055918892,68.88185987109871,6
342,14,14,EVE,IRE,34.904415234078144,-13.833168976822712,68.86472673250077,6
343,14,14,EVE,IRE,34.99884884451626,-13.184057897726532,68.84759359390283,6
344,14,14,EVE,IRE,35.09328245495438,-12.534946818630353,68.83046045530489,6
345,14,14,EVE,IRE,35.18771606539249,-11.885835739534173,68.81332731670695,6
346,14,14,EVE,IRE,35.28214967583061,-11.236724660437993,68.796194178109,6
347,14,14,EVE,IRE,35.376583286268726,-10.587613581341813,68.77906103951106,6
348,14,14,EVE,IRE,35.47101689670684,-9.938502502245633,68.76192790091312,6
349,14,14,EVE,IRE,35.56545050714496,-9.289391423149453,68.74479476231518,6
350,14,14,EVE,IRE,35.659884117583076,-8.640280344053274,68.72766162371724,6
351,14,14,EVE,IRE,35.75431772802119,-7.991169264957094,68.7105284851193,6
352,14,14,EVE,IRE,35.84875133845931,-7.342058185860914,68.69339534652136,6
353,14,14,EVE,IRE,35.943184948897425,-6.692947106764734,68.67626220792341,6
354,14,14,EVE,IRE,36.03761855933554,-6.043836027668554,68.65912906932547,6
355,14,14,EVE,IRE,36.13205216977366,-5.3947249485723745,68.64199593072753,6
356,14,14,EVE,IRE,36.226485780211775,-4.745613869476195,68.62486279212959,6
357,14,14,EVE,IRE,36.32091939064989,-4.096502790380015,68.60772965353165,6
358,14,14,EVE,OLD,29.63735329846112,-42.06767455779606,69.68526010555416,7
359,14,14,EVE,OLD,29.0801169326248,-42.41159168944711,69.72727300084178,7
360,14,14,EVE,OLD,28.52288056678848,-42.755508821098154,69.76928589612939,7
361,14,14,EVE,OLD,27.96564420095216,-43.0994259527492,69.811298791417,7
362,14,14,EVE,OLD,27.40840783511584,-43.44334308440025,69.85331168670461,7
363,14,14,EVE,OLD,26.851171469279517,-43.787260216051294,69.89532458199223,7
364,14,14,EVE,OLD,26.293935103443197,-44.13117734770234,69.93733747727984,7
365,14,14,EVE,OLD,25.736698737606876,-44.47509447935339,69.97935037256745,7
366,14,14,EVE,OLD,25.179462371770555,-44.819011611004434,70.02136326785507,7
367,14,14,EVE,OLD,24.622226005934234,-45.16292874265548,70.06337616314268,7
368,14,14,EVE,OLD,24.064989640097913,-45.50684587430653,70.10538905843029,7
369,14,14,EVE,OLD,23.507753274261592,-45.850763005957575,70.1474019537179,7
370,14,14,EVE,OLD,22.95051690842527,-46.19468013760862,70.18941484900552,7
371,14,14,EVE,OLD,22.39328054258895,-46.53859726925967,70.23142774429313,7
372,14,14,EVE,OLD,21.83604417675263,-46.882514400910715,70.27344063958074,7
373,14,14,EVE,OLD,21.27880781091631,-47.22643153256176,70.31545353486835,7
374,14,14,EVE,OLD,20.721571445079988,-47.57034866421281,70.35746643015597,7
375,14,14,EVE,OLD,20.164335079243667,-47.914265795863855,70.39947932544358,7
376,14,14,EVE,OLD,19.607098713407346,-48.2581829275149,70.44149222073119,7
377,14,14,EVE,OLD,19.049862347571025,-48.60210005916595,70.4835051160188,7
378,14,14,EVE,OLD,18.492625981734705,-48.946017190816995,70.52551801130642,7
379,14,14,EVE,OLD,17.935389615898384,-49.28993432246804,70.56753090659403,7
380,14,14,EVE,OLD,17.378153250062063,-49.63385145411909,70.60954380188164,7
381,14,14,EVE,OLD,16.820916884225742,-49.977768585770136,70.65155669716926,7
382,14,14,EVE,OLD,16.26368051838942,-50.32168571742118,70.69356959245687,7
383,14,14,EVE,OLD,15.7064441525531,-50.66560284907223,70.73558248774448,7
384,14,14,EVE,OLD,15.14920778671678,-51.009519980723276,70.7775953830321,7
385,14,14,EVE,OLD,14.591971420880459,-51.35343711237432,70.8196082783197,7
386,14,14,EVE,OLD,14.034735055044138,-51.69735424402537,70.86162117360732,7
387,14,14,EVE,OLD,13.477498689207817,-52.041271375676416,70.90363406889493,7
388,14,14,EVE,OLD,12.920262323371496,-52.38518850732746,70.94564696418254,7
389,14,14,EVE,OLD,12.363025957535175,-52.72910563897851,70.98765985947016,7
390,14,14,EVE,OLD,11.805789591698854,-53.07302277062956,71.02967275475777,7
391,14,14,EVE,OLD,11.248553225862533,-53.4169399022806,71.07168565004538,7
392,14,14,EVE,OLD,10.691316860026213,-53.76085703393165,71.113698545333,7
393,14,14,EVE,OLD,10.134080494189892,-54.1047741655827,71.1557114406206,7
394,14,14,EVE,OLD,9.57684412835357,-54.448691297233744,71.19772433590822,7
395,14,14,EVE,OLD,9.01960776251725,-54.79260842888479,71.23973723119583,7
396,14,14,EVE,OLD,8.462371396680929,-55.13652556053584,71.28175012648344,7
397,14,14,EVE,OLD,7.905135030844608,-55.480442692186884,71.32376302177106,7
398,14,14,EVE,OLD,7.347898665008287,-55.82435982383793,71.36577591705867,7
399,14,14,EVE,OLD,6.7906622991719665,-56.16827695548898,71.40778881234628,7
400,14,14,EVE,OLD,6.233425933335646,-56.512194087140024,71.4498017076339,7
401,14,14,EVE,OLD,5.676189567499325,-56.85611121879107,71.49181460292151,7
402,14,14,EVE,OLD,5.118953201663004,-57.20002835044212,71.53382749820912,7
403,14,14,EVE,OLD,4.561716835826683,-57.543945482093164,71.57584039349673,7
404,14,14,EVE,OLD,4.004480469990362,-57.88786261374421,71.61785328878435,7
405,14,14,EVE,OLD,3.447244104154041,-58.23177974539526,71.65986618407196,7
406,14,14,EVE,OLD,2.8900077383177196,-58.575696877046305,71.70187907935957,7
407,14,14,EVE,OLD,2.3327713724813983,-58.91961400869735,71.74389197464718,7
408,14,14,EVE,OLD,1.775535006645077,-59.2635311403484,71.7859048699348,7
409,14,14,EVE,OLD,1.2182986408087557,-59.607448271999445,71.82791776522241,7
410,11,11,FIX,MAC,73.77837153247775,-8.837479335991102,24.826069519958093,9999
411,11,11,FIX,MAC,73.6380617915389,-8.694777371228271,25.450974128738107,9999
412,11,11,FIX,MAC,73.49775205060006,-8.552075406465441,26.07587873751812,9999
413,11,11,FIX,MAC,73.35744230966121,-8.409373441702611,26.700783346298135,9999
414,11,11,FIX,MAC,73.21713256872236,-8.26667147693978,27.32568795507815,9999
415,11,11,FIX,MAC,73.07682282778352,-8.12396951217695,27.950592563858162,9999
416,11,11,FIX,MAC,72.93651308684467,-7.98126754741412,28.575497172638176,9999
417,11,11,FIX,MAC,72.79620334590582,-7.83856558265129,29.20040178141819,9999
418,11,11,FIX,MAC,72.65589360496698,-7.69586361788846,29.825306390198204,9999
419,11,11,FIX,MAC,72.51558386402813,-7.553161653125629,30.450210998978218,9999
420,11,11,FIX,MAC,72.37527412308928,-7.410459688362799,31.07511560775823,9999
421,11,11,FIX,MAC,72.23496438215044,-7.267757723599969,31.700020216538245,9999
422,11,11,FIX,MAC,72.09465464121159,-7.125055758837139,32.32492482531826,9999
423,11,11,FIX,MAC,71.95434490027274,-6.982353794074308,32.94982943409828,9999
424,11,11,FIX,MAC,71.8140351593339,-6.839651829311478,33.57473404287829,9999
425,11,11,FIX,MAC,71.67372541839505,-6.696949864548648,34.199638651658304,9999
426,11,11,FIX,MAC,71.5334156774562,-6.554247899785818,34.82454326043832,9999
427,11,11,FIX,MAC,71.39310593651736,-6.411545935022987,35.44944786921833,9999
428,11,11,FIX,MAC,71.25279619557851,-6.268843970260157,36.074352477998346,9999
429,11,11,FIX,MAC,71.11248645463967,-6.126142005497327,36.69925708677836,9999
430,11,11,FIX,MAC,70.97217671370082,-5.9834400407344965,37.324161695558374,9999
431,11,11,FIX,MAC,70.83186697276197,-5.840738075971666,37.94906630433839,9999
432,11,11,FIX,MAC,70.69155723182313,-5.698036111208836,38.5739709131184,9999
433,11,11,FIX,MAC,70.55124749088428,-5.555334146446006,39.198875521898415,9999
434,11,11,FIX,MAC,70.41093774994543,-5.4126321816831755,39.82378013067843,9999
435,11,11,FIX,MAC,70.27062800900659,-5.269930216920345,40.44868473945844,9999
436,11,11,FIX,MAC,70.13031826806774,-5.127228252157515,41.07358934823846,9999
437,11,11,FIX,MAC,69.9900085271289,-4.984526287394685,41.69849395701847,9999
438,11,11,FIX,MAC,69.84969878619005,-4.8418243226318545,42.323398565798485,9999
439,11,11,FIX,MAC,69.7093890452512,-4.699122357869024,42.9483031745785,9999
440,11,11,FIX,MAC,69.56907930431235,-4.556420393106194,43.57320778335851,9999
441,11,11,FIX,MAC,69.4287695633735,-4.413718428343364,44.198112392138526,9999
442,11,11,FIX,MAC,69.28845982243466,-4.271016463580533,44.82301700091854,9999
443,11,11,FIX,MAC,69.14815008149581,-4.128314498817703,45.447921609698554,9999
444,11,11,FIX,MAC,69.00784034055697,-3.9856125340548725,46.07282621847857,9999
445,11,11,FIX,MAC,68.86753059961812,-3.842910569292042,46.69773082725858,9999
446,11,11,FIX,MAC,68.72722085867927,-3.700208604529211,47.322635436038595,9999
447,11,11,FIX,MAC,68.58691111774043,-3.5575066397663804,47.94754004481861,9999
448,11,11,FIX,MAC,68.44660137680158,-3.4148046750035497,48.57244465359862,9999
449,11,11,FIX,MAC,68.30629163586273,-3.272102710240719,49.19734926237864,9999
450,11,11,KEG,TAR,82.95011613649932,-62.61132686150993,9.556566560781935,9999
451,11,11,KEG,TAR,82.59070516546156,-62.94364657534185,9.119595387910815,9999
452,11,11,KEG,TAR,82.2312941944238,-63.27596628917377,8.682624215039695,9999
453,11,11,KEG,TAR,81.87188322338604,-63.608286003005695,8.245653042168575,9999
454,11,11,KEG,TAR,81.51247225234827,-63.94060571683762,7.808681869297455,9999
455,11,11,KEG,TAR,81.15306128131051,-64.27292543066955,7.3717106964263355,9999
456,11,11,KEG,TAR,80.79365031027275,-64.60524514450147,6.934739523555216,9999
457,11,11,KEG,TAR,80.43423933923499,-64.93756485833339,6.497768350684096,9999
458,11,11,KEG,TAR,80.07482836819723,-65.26988457216531,6.060797177812976,9999
459,11,11,KEG,TAR,79.71541739715947,-65.60220428599723,5.623826004941856,9999
460,11,11,KEG,TAR,79.35600642612171,-65.93452399982915,5.186854832070736,9999
461,11,11,KEG,TAR,78.99659545508395,-66.26684371366107,4.749883659199616,9999
462,11,11,KEG,TAR,78.63718448404619,-66.599163427493,4.312912486328496,9999
463,11,11,KEG,TAR,78.27777351300843,-66.93148314132492,3.8759413134573766,9999
464,11,11,KEG,TAR,77.91836254197067,-67.26380285515684,3.4389701405862567,9999
465,11,11,KEG,TAR,77.5589515709329,-67.59612256898876,3.001998967715137,9999
466,11,11,KEG,TAR,77.19954059989514,-67.92844228282068,2.565027794844017,9999
467,11,11,KEG,TAR,76.84012962885738,-68.2607619966526,2.128056621972897,9999
468,11,11,KEG,TAR,76.48071865781962,-68.59308171048453,1.6910854491017773,9999
469,11,11,KEG,TAR,76.12130768678186,-68.92540142431645,1.2541142762306574,9999
470,11,11,KEG,TAR,75.7618967157441,-69.25772113814837,0.8171431033595377,9999
471,11,11,KEG,TAR,75.40248574470634,-69.59004085198029,0.3801719304884179,9999
472,11,11,KEG,TAR,75.04307477366858,-69.92236056581221,-0.05679924238270184,9999
473,11,11,KEG,TAR,74.68366380263082,-70.25468027964413,-0.4937704152538216,9999
474,11,11,KEG,TAR,74.32425283159306,-70.58699999347606,-0.9307415881249413,9999
475,11,11,KEG,TAR,73.9648418605553,-70.91931970730798,-1.367712760996061,9999
476,11,11,KEG,TAR,73.60543088951754,-71.2516394211399,-1.8046839338671807,9999
477,11,11,KEG,TAR,73.24601991847977,-71.58395913497182,-2.2416551067383006,9999
478,11,11,KEG,TAR,72.88660894744201,-71.91627884880374,-2.6786262796094205,9999
479,11,11,KEG,TAR,72.52719797640425,-72.24859856263566,-3.1155974524805403,9999
480,11,11,KEG,TAR,72.16778700536649,-72.58091827646759,-3.55256862535166,9999
481,11,11,KEG,TAR,71.80837603432873,-72.9132379902995,-3.98953979822278,9999
482,11,11,KEG,TAR,71.44896506329097,-73.24555770413143,-4.4265109710939,9999
483,11,11,KEG,TAR,71.08955409225321,-73.57787741796335,-4.86348214396502,9999
484,11,11,KEG,TAR,70.73014312121545,-73.91019713179527,-5.30045331683614,9999
485,11,11,KEG,TAR,70.37073215017769,-74.2425168456272,-5.7374244897072595,9999
486,11,11,KEG,TAR,70.01132117913993,-74.57483655945911,-6.174395662578379,9999
487,11,11,KEG,TAR,69.65191020810217,-74.90715627329104,-6.611366835449499,9999
488,11,11,KEG,TAR,69.2924992370644,-75.23947598712296,-7.048338008320619,9999
489,11,11,KEG,TAR,68.93308826602664,-75.57179570095488,-7.485309181191739,9999
490,11,11,PHI,TAR,71.83022687634057,-101.36614776387165,4.8151069032036595,9999
491,11,11,PHI,TAR,71.74280880107625,-100.79328893708508,4.507296427563549,9999
492,11,11,PHI,TAR,71.65539072581193,-100.22043011029851,4.199485951923439,9999
493,11,11,PHI,TAR,71.5679726505476,-99.64757128351194,3.891675476283329,9999
494,11,11,PHI,TAR,71.48055457528328,-99.07471245672536,3.583865000643219,9999
495,11,11,PHI,TAR,71.39313650001895,-98.5018536299388,3.2760545250031092,9999
496,11,11,PHI,TAR,71.30571842475463,-97.92899480315222,2.9682440493629993,9999
497,11,11,PHI,TAR,71.2183003494903,-97.35613597636565,2.6604335737228895,9999
498,11,11,PHI,TAR,71.13088227422598,-96.78327714957908,2.3526230980827796,9999
499,11,11,PHI,TAR,71.04346419896166,-96.2104183227925,2.0448126224426697,9999
500,11,11,PHI,TAR,70.95604612369733,-95.63755949600593,1.7370021468025596,9999
501,11,11,PHI,TAR,70.86862804843301,-95.06470066921936,1.4291916711624495,9999
502,11,11,PHI,TAR,70.78120997316869,-94.49184184243279,1.1213811955223394,9999
503,11,11,PHI,TAR,70.69379189790436,-93.91898301564622,0.8135707198822293,9999
504,11,11,PHI,TAR,70.60637382264004,-93.34612418885965,0.5057602442421192,9999
505,11,11,PHI,TAR,70.51895574737571,-92.77326536207308,0.19794976860200914,9999
506,11,11,PHI,TAR,70.43153767211139,-92.2004065352865,-0.10986070703810091,9999
507,11,11,PHI,TAR,70.34411959684707,-91.62754770849993,-0.41767118267821096,9999
508,11,11,PHI,TAR,70.25670152158274,-91.05468888171336,-0.725481658318321,9999
509,11,11,PHI,TAR,70.16928344631842,-90.48183005492679,-1.0332921339584311,9999
510,11,11,PHI,TAR,70.08186537105409,-89.90897122814022,-1.3411026095985412,9999
511,11,11,PHI,TAR,69.99444729578977,-89.33611240135365,-1.6489130852386513,9999
512,11,11,PHI,TAR,69.90702922052544,-88.76325357456707,-1.9567235608787614,9999
513,11,11,PHI,TAR,69.81961114526112,-88.1903947477805,-2.2645340365188713,9999
514,11,11,PHI,TAR,69.7321930699968,-87.61753592099393,-2.572344512158981,9999
515,11,11,PHI,TAR,69.64477499473247,-87.04467709420736,-2.880154987799091,9999
516,11,11,PHI,TAR,69.55735691946815,-86.47181826742079,-3.187965463439201,9999
517,11,11,PHI,TAR,69.46993884420382,-85.89895944063421,-3.495775939079311,9999
518,11,11,PHI,TAR,69.3825207689395,-85.32610061384764,-3.8035864147194207,9999
519,11,11,PHI,TAR,69.29510269367518,-84.75324178706107,-4.111396890359531,9999
520,11,11,PHI,TAR,69.20768461841085,-84.1803829602745,-4.419207365999641,9999
521,11,11,PHI,TAR,69.12026654314653,-83.60752413348793,-4.727017841639752,9999
522,11,11,PHI,TAR,69.0328484678822,-83.03466530670136,-5.034828317279862,9999
523,11,11,PHI,TAR,68.94543039261788,-82.46180647991478,-5.342638792919972,9999
524,11,11,PHI,TAR,68.85801231735356,-81.88894765312821,-5.650449268560083,9999
525,11,11,PHI,TAR,68.77059424208923,-81.31608882634164,-5.958259744200193,9999
526,11,11,PHI,TAR,68.68317616682491,-80.74322999955507,-6.266070219840303,9999
527,11,11,PHI,TAR,68.59575809156058,-80.1703711727685,-6.573880695480414,9999
528,11,11,PHI,TAR,68.50834001629626,-79.59751234598193,-6.881691171120524,9999
529,11,11,PHI,TAR,68.42092194103193,-79.02465351919535,-7.189501646760634,9999
530,11,11,PHI,TAR,68.33350386576761,-78.45179469240878,-7.497312122400745,9999
531,11,11,AIR,COW,70.62161777747014,-33.60427520705488,42.94787710449728,9999
532,11,11,AIR,COW,70.39873814980874,-34.1172836167585,42.60479768603724,9999
533,11,11,AIR,COW,70.17585852214734,-34.630292026462115,42.261718267577194,9999
534,11,11,AIR,COW,69.95297889448594,-35.14330043616573,41.91863884911715,9999
535,11,11,AIR,COW,69.73009926682454,-35.65630884586935,41.57555943065711,9999
536,11,11,AIR,COW,69.50721963916314,-36.16931725557296,41.232480012197065,9999
537,11,11,AIR,COW,69.28434001150174,-36.68232566527658,40.88940059373702,9999
538,11,11,AIR,COW,69.06146038384034,-37.195334074980195,40.54632117527698,9999
539,11,11,AIR,COW,68.83858075617894,-37.70834248468381,40.20324175681694,9999
540,11,11,AIR,COW,68.61570112851754,-38.22135089438743,39.86016233835689,9999
541,11,11,AIR,COW,68.39282150085614,-38.73435930409104,39.51708291989685,9999
542,11,11,AIR,COW,68.16994187319474,-39.24736771379466,39.17400350143681,9999
543,11,11,AIR,COW,67.94706224553335,-39.760376123498276,38.830924082976765,9999
544,11,11,AIR,COW,67.72418261787195,-40.27338453320189,38.48784466451672,9999
545,11,11,AIR,COW,67.50130299021055,-40.78639294290551,38.14476524605668,9999
546,11,11,AIR,COW,67.27842336254915,-41.299401352609124,37.801685827596636,9999
547,11,11,AIR,COW,67.05554373488775,-41.81240976231274,37.45860640913659,9999
548,11,11,AIR,COW,66.83266410722635,-42.325418172016356,37.11552699067655,9999
549,11,11,AIR,COW,66.60978447956495,-42.83842658171997,36.77244757221651,9999
550,11,11,AIR,COW,66.38690485190355,-43.35143499142359,36.429368153756464,9999
551,11,11,AIR,COW,66.16402522424215,-43.864443401127204,36.08628873529642,9999
552,11,11,AIR,COW,65.94114559658075,-44.37745181083082,35.74320931683638,9999
553,11,11,AIR,COW,65.71826596891935,-44.890460220534436,35.400129898376335,9999
554,11,11,AIR,COW,65.49538634125796,-45.40346863023805,35.05705047991629,9999
555,11,11,AIR,COW,65.27250671359656,-45.91647703994167,34.71397106145625,9999
556,11,11,AIR,COW,65.04962708593516,-46.429485449645284,34.370891642996206,9999
557,11,11,AIR,COW,64.82674745827376,-46.9424938593489,34.02781222453616,9999
558,11,11,AIR,COW,64.60386783061236,-47.455502269052516,33.68473280607612,9999
559,11,11,AIR,COW,64.38098820295096,-47.96851067875613,33.34165338761608,9999
560,11,11,AIR,COW,64.15810857528956,-48.48151908845975,32.998573969156034,9999
561,11,11,AIR,COW,63.93522894762817,-48.994527498163364,32.65549455069599,9999
562,11,11,AIR,COW,63.712349319966776,-49.50753590786698,32.31241513223595,9999
563,11,11,AIR,COW,63.489469692305384,-50.0205443175706,31.969335713775905,9999
564,11,11,AIR,COW,63.26659006464399,-50.53355272727421,31.626256295315862,9999
565,11,11,AIR,COW,63.0437104369826,-51.04656113697783,31.28317687685582,9999
566,11,11,AIR,COW,62.82083080932121,-51.559569546681445,30.940097458395776,9999
567,11,11,AIR,COW,62.597951181659816,-52.07257795638506,30.597018039935733,9999
568,11,11,AIR,COW,62.375071553998424,-52.58558636608868,30.25393862147569,9999
569,11,11,AIR,COW,62.15219192633703,-53.09859477579229,29.910859203015647,9999
570,11,11,AIR,COW,61.92931229867564,-53.61160318549591,29.567779784555604,9999
571,11,11,AIR,COW,61.70643267101425,-54.124611595199525,29.22470036609556,9999
572,11,11,AIR,COW,61.483553043352856,-54.63762000490314,28.88162094763552,9999
573,11,11,AIR,COW,61.260673415691464,-55.15062841460676,28.538541529175475,9999
574,11,11,AIR,FAX,70.21842743970052,-33.50854983350604,44.23914456571925,9999
575,11,11,AIR,FAX,69.81917408033672,-33.979683625269125,44.460924072255935,9999
576,11,11,AIR,FAX,69.41992072097293,-34.45081741703221,44.68270357879262,9999
577,11,11,AIR,FAX,69.02066736160913,-34.9219512087953,44.9044830853293,9999
578,11,11,AIR,FAX,68.62141400224533,-35.393085000558386,45.12626259186599,9999
579,11,11,AIR,FAX,68.22216064288153,-35.86421879232147,45.34804209840267,9999
580,11,11,AIR,FAX,67.82290728351774,-36.33535258408456,45.56982160493936,9999
