Bar_name,Modules,Min_X,Min_Y,Min_Z,Max_X,Max_Y,Max_Z,Nodes,Physical_Bars,Physical_Nodes,Adjacent_Nodes,Adjacent_Physical_Bars,Adjacent_Bars,Adjacent_Physical_Nodes,Ground
KEY-NOR,12_9,-76.30655541,-117.391416,2.006007628,-69.18783341,-91.25010502,11.78622063,KEY_NOR,KEY-NOR-12_KEY-NOR-9,"['FIG', 'GOO', 'WOW', 'WIG', 'ART', 'BUG', 'KIT']",KEY-12_NOR-12_KEY-9_NOR-9,"['FIG-KEY-12', 'GOO-KEY-12', 'KEY-WOW-9', 'KEY-WIG-9', 'ART-NOR-12', 'BUG-NOR-12', 'FIG-NOR-12', 'KIT-NOR-9']","['FIG-KEY', 'GOO-KEY', 'KEY-WOW', 'KEY-WIG', 'ART-NOR', 'BUG-NOR', 'FIG-NOR', 'KIT-NOR']","['FIG-12', 'GOO-12', 'WOW-9', 'WIG-9', 'ART-12', 'BUG-12', 'FIG-12', 'KIT-9']",0
GOO-KEY,12,-69.18783341,-117.131377,11.78622063,-43.95188141,-109.118245,26.92962063,GOO_KEY,GOO-KEY-12,"['ZAP', 'RUG', 'PIG', 'WOW', 'FIG', 'NOR', 'WIG']",GOO-12_KEY-12,"['GOO-RUG-10', 'GOO-PIG-10', 'GOO-WOW-10', 'GOO-ZAP-13', 'GOO-PIG-13', 'FIG-KEY-12', 'KEY-NOR-12', 'KEY-WOW-9', 'KEY-NOR-9', 'KEY-WIG-9']","['GOO-ZAP', 'GOO-RUG', 'GOO-PIG', 'GOO-WOW', 'FIG-KEY', 'KEY-WOW', 'KEY-NOR', 'KEY-WIG']","['RUG-10', 'PIG-10', 'WOW-10', 'ZAP-13', 'PIG-13', 'FIG-12', 'NOR-12', 'WOW-9', 'NOR-9', 'WIG-9']",0
GOO-RUG,10,-41.43612741,-146.611042,5.949316628,-19.93212741,-116.655241,25.71561463,GOO_RUG,GOO-RUG-10,"['ZAP', 'KEY', 'PIG', 'WOW', 'EGG', 'FOR', 'HIP', 'SAD']",GOO-10_RUG-10,"['GOO-PIG-10', 'GOO-WOW-10', 'GOO-ZAP-13', 'GOO-PIG-13', 'GOO-KEY-12', 'EGG-RUG-10', 'FOR-RUG-10', 'HIP-RUG-10', 'RUG-SAD-10']","['GOO-ZAP', 'GOO-KEY', 'GOO-PIG', 'GOO-WOW', 'EGG-RUG', 'FOR-RUG', 'HIP-RUG', 'RUG-SAD']","['PIG-10', 'WOW-10', 'ZAP-13', 'PIG-13', 'KEY-12', 'EGG-10', 'FOR-10', 'HIP-10', 'SAD-10']",0
OFF-TAG,2,79.07137459,36.89463698,-81.79092937,101.8871626,60.63561298,-54.28216537,OFF_TAG,OFF-TAG-2,"['ASK', 'CIS', 'GUN', 'WHO', 'ORC', 'BOY']",OFF-2_TAG-2,"['ASK-OFF-2', 'CIS-OFF-2', 'GUN-OFF-2', 'OFF-ORC-2', 'OFF-WHO-2', 'ASK-TAG-2', 'BOY-TAG-2', 'CIS-TAG-2', 'ORC-TAG-2']","['ASK-OFF', 'CIS-OFF', 'GUN-OFF', 'OFF-WHO', 'OFF-ORC', 'ASK-TAG', 'BOY-TAG', 'CIS-TAG', 'ORC-TAG']","['ASK-2', 'CIS-2', 'GUN-2', 'ORC-2', 'WHO-1', 'ASK-2', 'BOY-2', 'CIS-2', 'ORC-2']",0
FOG-LAW,14,-11.92286041,-26.85873602,65.73183363,10.22523459,-24.93838202,78.58385063,FOG_LAW,FOG-LAW-14,"['TAU', 'TRY', 'RIB', 'OLD', 'ERA', 'EVE', 'SOY']",FOG-14_LAW-14,"['FOG-TAU-14', 'FOG-RIB-14', 'FOG-OLD-14', 'FOG-TAU-6', 'FOG-TRY-6', 'FOG-RIB-6', 'ERA-LAW-14', 'EVE-LAW-14', 'LAW-RIB-14', 'LAW-SOY-14']","['FOG-TAU', 'FOG-TRY', 'FOG-RIB', 'FOG-OLD', 'ERA-LAW', 'EVE-LAW', 'LAW-RIB', 'LAW-SOY']","['TAU-14', 'RIB-14', 'OLD-14', 'TAU-6', 'TRY-6', 'RIB-6', 'ERA-14', 'EVE-14', 'RIB-14', 'SOY-6']",0
FAN-PLY,6,-53.57925541,51.12708598,49.84175063,-25.05522041,53.31458298,53.57610463,FAN_PLY,FAN-PLY-6,"['MOP', 'FUN', 'ZZZ', 'NAN', 'ADO']",FAN-6_PLY-6,"['FAN-MOP-6', 'FAN-ZZZ-6', 'FAN-NAN-6', 'FAN-FUN-6', 'ADO-PLY-5', 'FUN-PLY-5', 'MOP-PLY-6', 'NAN-PLY-6']","['FAN-MOP', 'FAN-FUN', 'FAN-ZZZ', 'FAN-NAN', 'ADO-PLY', 'FUN-PLY', 'MOP-PLY', 'NAN-PLY']","['MOP-6', 'ZZZ-6', 'NAN-6', 'FUN-5', 'ADO-5', 'FUN-5', 'MOP-6', 'NAN-6']",0
ETA-FOX,2,97.82119359,-10.49737002,-50.66639537,113.4612856,14.11545098,-39.83334437,ETA_FOX,ETA-FOX-2,"['CIS', 'IVY', 'JAR', 'WIN', 'BOY', 'TUX']",ETA-2_FOX-2,"['CIS-ETA-2', 'ETA-IVY-2', 'ETA-JAR-8', 'ETA-WIN-8', 'BOY-FOX-2', 'FOX-IVY-2', 'FOX-TUX-2']","['CIS-ETA', 'ETA-IVY', 'ETA-JAR', 'ETA-WIN', 'BOY-FOX', 'FOX-IVY', 'FOX-TUX']","['CIS-2', 'IVY-2', 'JAR-8', 'WIN-8', 'BOY-2', 'IVY-2', 'TUX-2']",0
LAB-TAU,13,-37.12603241,-72.32935502,60.27586463,-19.31480241,-50.45840702,62.35637563,LAB_TAU,LAB-TAU-13,"['LAM', 'OLD', 'ACT', 'FOG', 'LIE', 'TRY']",LAB-13_TAU-13,"['LAB-OLD-13', 'LAB-LAM-12', 'LIE-TAU-13', 'FOG-TAU-14', 'LIE-TAU-14', 'ACT-TAU-6', 'FOG-TAU-6', 'TAU-TRY-6']","['LAB-LAM', 'LAB-OLD', 'ACT-TAU', 'FOG-TAU', 'LIE-TAU', 'TAU-TRY']","['OLD-13', 'LAM-12', 'LIE-13', 'FOG-14', 'LIE-14', 'ACT-6', 'FOG-6', 'TRY-6']",0
ALL-PIG,10,-21.26114741,-138.6957,32.20581763,6.241364594,-121.224164,32.61002663,ALL_PIG,ALL-PIG-10,"['PRO', 'EGG', 'SAD', 'GOO', 'HOT', 'JAM', 'LIE']",ALL-10_PIG-10,"['ALL-EGG-10', 'ALL-SAD-10', 'ALL-PRO-10', 'GOO-PIG-10', 'GOO-PIG-13', 'HOT-PIG-13', 'JAM-PIG-13', 'LIE-PIG-13']","['ALL-PRO', 'ALL-EGG', 'ALL-SAD', 'GOO-PIG', 'HOT-PIG', 'JAM-PIG', 'LIE-PIG']","['EGG-10', 'SAD-10', 'PRO-13', 'GOO-10', 'GOO-13', 'HOT-13', 'JAM-13', 'LIE-13']",0
WIZ-ZZZ,4,-94.22729741,42.81055598,16.15277063,-79.23398341,61.19367898,41.84575163,WIZ_ZZZ,WIZ-ZZZ-4,"['FLY', 'SAY', 'TAX', 'VOW', 'FAN', 'GIN']",WIZ-4_ZZZ-6,"['SAY-WIZ-4', 'TAX-WIZ-4', 'FLY-WIZ-5', 'VOW-WIZ-6', 'FAN-ZZZ-6', 'GIN-ZZZ-6']","['FLY-WIZ', 'SAY-WIZ', 'TAX-WIZ', 'VOW-WIZ', 'FAN-ZZZ', 'GIN-ZZZ']","['SAY-4', 'TAX-4', 'FLY-5', 'VOW-6', 'FAN-6', 'GIN-6']",0
JOB-JUG,5,-2.629957406,39.91665698,59.56868863,3.845794594,74.53298798,69.01312063,JOB_JUG,JOB-JUG-5,"['ADO', 'NAY', 'TOY', 'ERA', 'SOY', 'MOP']",JOB-5_JUG-5,"['ADO-JOB-5', 'JOB-NAY-5', 'JOB-TOY-5', 'ERA-JUG-6', 'JUG-SOY-6', 'JUG-MOP-6']","['ADO-JOB', 'JOB-NAY', 'JOB-TOY', 'ERA-JUG', 'JUG-SOY', 'JUG-MOP']","['ADO-5', 'NAY-5', 'TOY-5', 'ERA-6', 'SOY-6', 'MOP-6']",0
EAR-ZOO,11,47.71669559,-101.306211,24.42671963,53.59552959,-79.92789602,45.84201263,EAR_ZOO,EAR-ZOO-11,"['COW', 'GEL', 'JAM', 'PHI', 'LIE', 'WAS']",EAR-11_ZOO-11,"['COW-EAR-11', 'EAR-JAM-11', 'EAR-PHI-11', 'EAR-GEL-10', 'JAM-ZOO-11', 'LIE-ZOO-11', 'WAS-ZOO-11']","['COW-EAR', 'EAR-GEL', 'EAR-JAM', 'EAR-PHI', 'JAM-ZOO', 'LIE-ZOO', 'WAS-ZOO']","['COW-11', 'JAM-11', 'PHI-11', 'GEL-10', 'JAM-11', 'LIE-11', 'WAS-11']",0
CIS-OFF,2,79.07137459,11.66894898,-82.83059537,85.32510359,60.63561298,-81.79092937,CIS_OFF,CIS-OFF-2,"['BAH', 'BAM', 'ETA', 'TAG', 'ASK', 'GUN', 'WHO', 'ORC']",CIS-2_OFF-2,"['BAH-CIS-2', 'CIS-ETA-2', 'CIS-TAG-2', 'BAM-CIS-8', 'ASK-OFF-2', 'GUN-OFF-2', 'OFF-TAG-2', 'OFF-ORC-2', 'OFF-WHO-2']","['BAH-CIS', 'BAM-CIS', 'CIS-ETA', 'CIS-TAG', 'ASK-OFF', 'GUN-OFF', 'OFF-WHO', 'OFF-TAG', 'OFF-ORC']","['BAH-2', 'ETA-2', 'TAG-2', 'BAM-8', 'ASK-2', 'GUN-2', 'TAG-2', 'ORC-2', 'WHO-1']",1
LAB-OLD,13,-37.12603241,-72.32935502,62.35637563,1.174937594,-65.18592102,70.88896363,LAB_OLD,LAB-OLD-13,"['LAM', 'TAU', 'EVE', 'FOG', 'HOT']",LAB-13_OLD-13,"['LAB-TAU-13', 'LAB-LAM-12', 'HOT-OLD-13', 'EVE-OLD-14', 'FOG-OLD-14']","['LAB-LAM', 'LAB-TAU', 'EVE-OLD', 'FOG-OLD', 'HOT-OLD']","['TAU-13', 'LAM-12', 'HOT-13', 'EVE-14', 'FOG-14']",0
SIR-TAT,9,-85.17058541,-66.76327302,-81.99597937,-57.91414741,-36.93601502,-74.08673237,SIR_TAT,SIR-TAT-9,"['BAR', 'FLU', 'HUG', 'ONO', 'COP', 'ELK']",SIR-9_TAT-9,"['BAR-SIR-9', 'ONO-SIR-9', 'FLU-SIR-4', 'HUG-SIR-4', 'COP-TAT-9', 'ELK-TAT-9', 'ONO-TAT-9']","['BAR-SIR', 'FLU-SIR', 'HUG-SIR', 'ONO-SIR', 'COP-TAT', 'ELK-TAT', 'ONO-TAT']","['BAR-9', 'ONO-9', 'FLU-4', 'HUG-4', 'COP-9', 'ELK-9', 'ONO-9']",1
RAD-SPY,1,45.56589559,124.876711,-41.34419237,57.90937859,135.015985,-17.33008237,RAD_SPY,RAD-SPY-1,"['BIO', 'GAL', 'OVA', 'PIE', 'JOY', 'LEG', 'NIX', 'RAW']",RAD-1_SPY-1,"['BIO-RAD-1', 'GAL-RAD-1', 'OVA-RAD-1', 'PIE-RAD-1', 'JOY-SPY-1', 'LEG-SPY-1', 'NIX-SPY-1', 'RAW-SPY-1']","['BIO-RAD', 'GAL-RAD', 'OVA-RAD', 'PIE-RAD', 'JOY-SPY', 'LEG-SPY', 'NIX-SPY', 'RAW-SPY']","['BIO-1', 'GAL-1', 'OVA-1', 'PIE-1', 'JOY-1', 'LEG-1', 'NIX-1', 'RAW-1']",0
PHI-WAS,11,71.74941359,-102.675703,5.518761628,72.03006459,-81.86690602,19.97496263,PHI_WAS,PHI-WAS-11,"['EAR', 'GEL', 'TAR', 'KEG', 'ZOO']",PHI-11_WAS-11,"['EAR-PHI-11', 'PHI-TAR-11', 'PHI-TAR-8', 'GEL-PHI-10', 'KEG-WAS-11', 'WAS-ZOO-11']","['EAR-PHI', 'GEL-PHI', 'PHI-TAR', 'KEG-WAS', 'WAS-ZOO']","['EAR-11', 'TAR-11', 'TAR-8', 'GEL-10', 'KEG-11', 'ZOO-11']",0
HAM-LAX,6,-79.20396241,-13.41357102,26.66345463,-78.12024741,6.428795983,43.02018763,HAM_LAX,HAM-LAX-6,"['ASH', 'DUH', 'ICE', 'BUG', 'GIN', 'MAD', 'NAN']",HAM-6_LAX-6,"['DUH-HAM-6', 'HAM-ICE-6', 'ASH-HAM-12', 'BUG-LAX-12', 'LAX-MAD-12', 'GIN-LAX-6', 'LAX-NAN-6']","['ASH-HAM', 'DUH-HAM', 'HAM-ICE', 'BUG-LAX', 'GIN-LAX', 'LAX-MAD', 'LAX-NAN']","['DUH-6', 'ICE-6', 'ASH-12', 'BUG-12', 'MAD-12', 'GIN-6', 'NAN-6']",0
DUI-TUB,2,97.20427659,55.49964198,-42.85213937,107.6198766,63.81006798,-20.27930937,DUI_TUB,DUI-TUB-2,"['DIG', 'HIT', 'SUN', 'ASK', 'GUN', 'SKY']",DUI-2_TUB-2,"['DIG-DUI-2', 'DUI-HIT-2', 'DUI-SUN-2', 'ASK-TUB-2', 'DIG-TUB-2', 'GUN-TUB-2', 'SKY-TUB-2']","['DIG-DUI', 'DUI-HIT', 'DUI-SUN', 'ASK-TUB', 'DIG-TUB', 'GUN-TUB', 'SKY-TUB']","['DIG-2', 'HIT-2', 'SUN-2', 'ASK-2', 'DIG-2', 'GUN-2', 'SKY-2']",0
CAB-ROB,10,25.94835359,-142.516761,-37.65312837,41.82992959,-122.829441,-24.93582837,CAB_ROB,CAB-ROB-10,"['AMP', 'DAD', 'YAY', 'OAK', 'GET', 'SEX', 'GEL']",CAB-10_ROB-10,"['AMP-CAB-10', 'CAB-DAD-10', 'CAB-OAK-10', 'CAB-GET-10', 'CAB-SEX-10', 'CAB-YAY-10', 'AMP-ROB-10', 'GEL-ROB-10', 'OAK-ROB-10', 'ROB-SEX-10']","['AMP-CAB', 'CAB-DAD', 'CAB-YAY', 'CAB-OAK', 'CAB-GET', 'CAB-SEX', 'AMP-ROB', 'GEL-ROB', 'OAK-ROB', 'ROB-SEX']","['AMP-10', 'DAD-10', 'OAK-10', 'GET-10', 'SEX-10', 'YAY-8', 'AMP-10', 'GEL-10', 'OAK-10', 'SEX-10']",0
BOX-VAN,4,-112.5420554,21.71477298,-89.24967437,-102.3783024,45.64410998,-72.36783537,BOX_VAN,BOX-VAN-4,"['HUG', 'LID', 'EGO', 'FLU']",BOX-4_VAN-4,"['BOX-HUG-4', 'BOX-LID-4', 'BOX-EGO-4', 'FLU-VAN-4', 'HUG-VAN-4']","['BOX-HUG', 'BOX-LID', 'BOX-EGO', 'FLU-VAN', 'HUG-VAN']","['HUG-4', 'LID-3', 'EGO-3', 'FLU-4', 'HUG-4']",0
AIR-COW,11,60.75696259,-56.31003402,27.76317763,71.13112059,-32.43153802,43.73215663,AIR_COW,AIR-COW-11,"['GIG', 'ODD', 'MAC', 'FAX', 'FIX', 'EAR']",AIR-11_COW-11,"['AIR-GIG-11', 'AIR-ODD-11', 'AIR-MAC-11', 'AIR-FAX-11', 'COW-ODD-11', 'COW-FIX-11', 'COW-EAR-11', 'COW-FAX-11']","['AIR-GIG', 'AIR-ODD', 'AIR-MAC', 'AIR-FAX', 'COW-ODD', 'COW-FIX', 'COW-EAR', 'COW-FAX']","['GIG-11', 'ODD-11', 'MAC-11', 'FAX-11', 'ODD-11', 'FIX-11', 'EAR-11', 'FAX-11']",0
GIN-VOW,6,-90.01991741,31.45906698,17.70368663,-65.23407541,67.63065498,28.89226863,GIN_VOW,GIN-VOW-6,"['SAY', 'LAX', 'ZZZ', 'FLY', 'REF', 'WIZ']",GIN-6_VOW-6,"['GIN-SAY-4', 'GIN-LAX-6', 'GIN-ZZZ-6', 'FLY-VOW-5', 'REF-VOW-5', 'VOW-WIZ-6']","['GIN-SAY', 'GIN-LAX', 'GIN-ZZZ', 'FLY-VOW', 'REF-VOW', 'VOW-WIZ']","['SAY-4', 'LAX-6', 'ZZZ-6', 'FLY-5', 'REF-5', 'WIZ-4']",0
ERA-NIL,7,17.26735359,17.24063198,52.16379663,25.22632359,54.72796798,60.56250663,ERA_NIL,ERA-NIL-7,"['AHI', 'JUG', 'YES', 'LAW', 'ADO', 'EON']",ERA-7_NIL-7,"['ERA-LAW-14', 'AHI-ERA-7', 'ERA-YES-7', 'ERA-JUG-6', 'ADO-NIL-5', 'AHI-NIL-7', 'EON-NIL-7']","['AHI-ERA', 'ERA-JUG', 'ERA-YES', 'ERA-LAW', 'ADO-NIL', 'AHI-NIL', 'EON-NIL']","['LAW-14', 'AHI-7', 'YES-7', 'JUG-6', 'ADO-5', 'AHI-7', 'EON-7']",0
ETA-WIN,8,97.42435959,-41.22449302,-65.29166837,99.52760759,-14.70496602,-50.85733837,ETA_WIN,ETA-WIN-8,"['CIS', 'IVY', 'FOX', 'JAR', 'BAH', 'BAM', 'HAY', 'PAY']",ETA-8_WIN-8,"['CIS-ETA-2', 'ETA-IVY-2', 'ETA-FOX-2', 'ETA-JAR-8', 'BAH-WIN-8', 'BAM-WIN-8', 'HAY-WIN-8', 'PAY-WIN-8']","['CIS-ETA', 'ETA-IVY', 'ETA-FOX', 'ETA-JAR', 'BAH-WIN', 'BAM-WIN', 'HAY-WIN', 'PAY-WIN']","['CIS-2', 'IVY-2', 'FOX-2', 'JAR-8', 'BAH-8', 'BAM-8', 'HAY-8', 'PAY-8']",0
LEG-WHO,1,53.69602259,110.670883,-84.02869737,56.10229159,137.684574,-68.68453837,LEG_WHO,LEG-WHO-1,"['OVA', 'SPY', 'RAW', 'NIX', 'GUN', 'OFF']",LEG-1_WHO-1,"['LEG-OVA-1', 'LEG-SPY-1', 'LEG-RAW-1', 'LEG-NIX-1', 'GUN-WHO-1', 'NIX-WHO-1', 'RAW-WHO-1', 'OFF-WHO-2']","['LEG-OVA', 'LEG-SPY', 'LEG-RAW', 'LEG-NIX', 'GUN-WHO', 'NIX-WHO', 'OFF-WHO', 'RAW-WHO']","['OVA-1', 'SPY-1', 'RAW-1', 'NIX-1', 'GUN-1', 'NIX-1', 'RAW-1', 'OFF-2']",0
CAB-OAK,10,18.45301759,-148.691116,-37.65312837,25.94835359,-122.829441,-31.06690737,CAB_OAK,CAB-OAK-10,"['AMP', 'ROB', 'DAD', 'YAY', 'GET', 'SEX', 'FOR']",CAB-10_OAK-10,"['AMP-CAB-10', 'CAB-ROB-10', 'CAB-DAD-10', 'CAB-GET-10', 'CAB-SEX-10', 'CAB-YAY-10', 'DAD-OAK-10', 'FOR-OAK-10', 'GET-OAK-10', 'OAK-ROB-10']","['AMP-CAB', 'CAB-ROB', 'CAB-DAD', 'CAB-YAY', 'CAB-GET', 'CAB-SEX', 'DAD-OAK', 'FOR-OAK', 'GET-OAK', 'OAK-ROB']","['AMP-10', 'ROB-10', 'DAD-10', 'GET-10', 'SEX-10', 'YAY-8', 'DAD-10', 'FOR-10', 'GET-10', 'ROB-10']",1
AMP-CAB,10,25.94835359,-122.829441,-45.29832237,51.99566359,-118.984127,-37.65312837,AMP_CAB,AMP-CAB-10,"['ROB', 'YAY', 'SAW', 'DAD', 'OAK', 'GET', 'SEX']",AMP-10_CAB-10,"['AMP-ROB-10', 'AMP-YAY-8', 'AMP-SAW-8', 'CAB-ROB-10', 'CAB-DAD-10', 'CAB-OAK-10', 'CAB-GET-10', 'CAB-SEX-10', 'CAB-YAY-10']","['AMP-ROB', 'AMP-YAY', 'AMP-SAW', 'CAB-ROB', 'CAB-DAD', 'CAB-YAY', 'CAB-OAK', 'CAB-GET', 'CAB-SEX']","['ROB-10', 'YAY-8', 'SAW-8', 'ROB-10', 'DAD-10', 'OAK-10', 'GET-10', 'SEX-10', 'YAY-8']",1
HOT-OLD,13,1.174937594,-98.76846102,58.92129363,4.710215594,-65.18592102,70.88896363,HOT_OLD,HOT-OLD-13,"['PRO', 'PIG', 'ZAP', 'JAM', 'EVE', 'FOG', 'LAB']",HOT-13_OLD-13,"['HOT-PRO-13', 'HOT-PIG-13', 'HOT-ZAP-13', 'HOT-JAM-13', 'LAB-OLD-13', 'EVE-OLD-14', 'FOG-OLD-14']","['HOT-PRO', 'HOT-PIG', 'HOT-ZAP', 'HOT-JAM', 'EVE-OLD', 'FOG-OLD', 'LAB-OLD']","['PRO-13', 'PIG-13', 'ZAP-13', 'JAM-13', 'LAB-13', 'EVE-14', 'FOG-14']",0
GUN-WHO,1,56.10229159,86.71068098,-84.02869737,80.21752159,110.670883,-50.51652737,GUN_WHO,GUN-WHO-1,"['JOY', 'RAW', 'OFF', 'TUB', 'LEG', 'NIX']",GUN-1_WHO-1,"['GUN-JOY-1', 'GUN-RAW-1', 'GUN-OFF-2', 'GUN-TUB-2', 'LEG-WHO-1', 'NIX-WHO-1', 'RAW-WHO-1', 'OFF-WHO-2']","['GUN-JOY', 'GUN-RAW', 'GUN-OFF', 'GUN-TUB', 'LEG-WHO', 'NIX-WHO', 'OFF-WHO', 'RAW-WHO']","['JOY-1', 'RAW-1', 'OFF-2', 'TUB-2', 'LEG-1', 'NIX-1', 'RAW-1', 'OFF-2']",0
FAN-FUN,6,-53.57925541,51.12708598,46.46754063,-41.77578841,81.21320698,53.57610463,FAN_FUN,FAN-FUN-6,"['MOP', 'PLY', 'ZZZ', 'NAN', 'DRY', 'NAY', 'REF']",FAN-6_FUN-5,"['FAN-MOP-6', 'FAN-PLY-6', 'FAN-ZZZ-6', 'FAN-NAN-6', 'DRY-FUN-5', 'FUN-NAY-5', 'FUN-PLY-5', 'FUN-REF-5']","['FAN-MOP', 'FAN-PLY', 'FAN-ZZZ', 'FAN-NAN', 'DRY-FUN', 'FUN-NAY', 'FUN-PLY', 'FUN-REF']","['MOP-6', 'PLY-6', 'ZZZ-6', 'NAN-6', 'DRY-5', 'NAY-5', 'PLY-5', 'REF-5']",0
DUI-HIT,2,97.20427659,55.49964198,-20.27930937,97.67347859,66.47715898,0.875633628,DUI_HIT,DUI-HIT-2,"['DIG', 'TUB', 'SUN', 'ACE', 'BRO']",DUI-2_HIT-2,"['DIG-DUI-2', 'DUI-TUB-2', 'DUI-SUN-2', 'DIG-HIT-2', 'HIT-SUN-2', 'ACE-HIT-7', 'BRO-HIT-7', 'HIT-SUN-7']","['DIG-DUI', 'DUI-TUB', 'DUI-SUN', 'ACE-HIT', 'BRO-HIT', 'DIG-HIT', 'HIT-SUN']","['DIG-2', 'TUB-2', 'SUN-2', 'DIG-2', 'SUN-2', 'ACE-7', 'BRO-7', 'SUN-7']",0
VOW-WIZ,6,-94.22729741,61.19367898,16.15277063,-65.23407541,67.63065498,28.89226863,VOW_WIZ,VOW-WIZ-6,"['FLY', 'GIN', 'REF', 'SAY', 'TAX', 'ZZZ']",VOW-6_WIZ-4,"['FLY-VOW-5', 'REF-VOW-5', 'GIN-VOW-6', 'SAY-WIZ-4', 'TAX-WIZ-4', 'FLY-WIZ-5', 'WIZ-ZZZ-4']","['FLY-VOW', 'GIN-VOW', 'REF-VOW', 'FLY-WIZ', 'SAY-WIZ', 'TAX-WIZ', 'WIZ-ZZZ']","['FLY-5', 'REF-5', 'GIN-6', 'SAY-4', 'TAX-4', 'FLY-5', 'ZZZ-6']",0
AHI-EON,7,39.02183059,34.45504998,48.11208163,62.85992059,51.31187898,64.71688063,AHI_EON,AHI-EON-7,"['NIL', 'ERA', 'IRE', 'BRO', 'POP', 'TOY']",AHI-7_EON-7,"['AHI-NIL-7', 'AHI-ERA-7', 'AHI-IRE-7', 'BRO-EON-7', 'EON-POP-7', 'EON-NIL-7', 'EON-TOY-7']","['AHI-NIL', 'AHI-ERA', 'AHI-IRE', 'BRO-EON', 'EON-POP', 'EON-NIL', 'EON-TOY']","['NIL-7', 'ERA-7', 'IRE-7', 'BRO-7', 'POP-7', 'NIL-7', 'TOY-7']",0
ACE-BRO,7,82.03459059,41.79066798,19.02546163,82.95430959,72.08309498,23.31367063,ACE_BRO,ACE-BRO-7,"['YES', 'SUN', 'POP', 'HIT', 'ARM', 'WET', 'EON']",ACE-7_BRO-7,"['ACE-YES-7', 'ACE-SUN-7', 'ACE-POP-7', 'ACE-HIT-7', 'BRO-WET-7', 'BRO-EON-7', 'BRO-HIT-7', 'ARM-BRO-1']","['ACE-YES', 'ACE-SUN', 'ACE-POP', 'ACE-HIT', 'ARM-BRO', 'BRO-WET', 'BRO-EON', 'BRO-HIT']","['YES-7', 'SUN-7', 'POP-7', 'HIT-7', 'WET-7', 'EON-7', 'HIT-7', 'ARM-1']",0
GET-WOW,10,-56.48277041,-141.007733,-35.38363137,-11.22186041,-131.871081,-17.25148337,GET_WOW,GET-WOW-10,"['CAB', 'COP', 'FOR', 'OAK', 'NEW', 'GOO', 'KEY', 'WIG']",GET-10_WOW-10,"['CAB-GET-10', 'COP-GET-10', 'FOR-GET-10', 'GET-OAK-10', 'GET-NEW-10', 'COP-WOW-10', 'GOO-WOW-10', 'COP-WOW-9', 'KEY-WOW-9', 'WIG-WOW-9']","['CAB-GET', 'COP-GET', 'FOR-GET', 'GET-OAK', 'GET-NEW', 'COP-WOW', 'GOO-WOW', 'KEY-WOW', 'WIG-WOW']","['CAB-10', 'COP-10', 'FOR-10', 'OAK-10', 'NEW-10', 'COP-10', 'GOO-10', 'COP-9', 'KEY-9', 'WIG-9']",0
CIS-ETA,2,85.32510359,-10.49737002,-82.83059537,97.82119359,11.66894898,-50.66639537,CIS_ETA,CIS-ETA-2,"['BAH', 'BAM', 'TAG', 'OFF', 'IVY', 'FOX', 'JAR', 'WIN']",CIS-2_ETA-2,"['BAH-CIS-2', 'CIS-TAG-2', 'CIS-OFF-2', 'BAM-CIS-8', 'ETA-IVY-2', 'ETA-FOX-2', 'ETA-JAR-8', 'ETA-WIN-8']","['BAH-CIS', 'BAM-CIS', 'CIS-TAG', 'CIS-OFF', 'ETA-IVY', 'ETA-FOX', 'ETA-JAR', 'ETA-WIN']","['BAH-2', 'TAG-2', 'OFF-2', 'BAM-8', 'IVY-2', 'FOX-2', 'JAR-8', 'WIN-8']",0
EON-NIL,7,25.22632359,51.31187898,48.11208163,62.85992059,54.72796798,52.16379663,EON_NIL,EON-NIL-7,"['AHI', 'BRO', 'POP', 'TOY', 'ADO', 'ERA']",EON-7_NIL-7,"['AHI-EON-7', 'BRO-EON-7', 'EON-POP-7', 'EON-TOY-7', 'ADO-NIL-5', 'AHI-NIL-7', 'ERA-NIL-7']","['AHI-EON', 'BRO-EON', 'EON-POP', 'EON-TOY', 'ADO-NIL', 'AHI-NIL', 'ERA-NIL']","['AHI-7', 'BRO-7', 'POP-7', 'TOY-7', 'ADO-5', 'AHI-7', 'ERA-7']",0
ALA-INK,3,-74.19261141,120.025893,-24.32966137,-53.10752641,133.549724,-22.66342337,ALA_INK,ALA-INK-3,"['AGO', 'OIL', 'FLY', 'MIX', 'GUT', 'MAY', 'RUM', 'SHY']",ALA-3_INK-3,"['AGO-ALA-3', 'ALA-OIL-3', 'ALA-FLY-3', 'ALA-MIX-3', 'GUT-INK-3', 'INK-MAY-3', 'INK-RUM-3', 'INK-SHY-3']","['AGO-ALA', 'ALA-OIL', 'ALA-FLY', 'ALA-MIX', 'GUT-INK', 'INK-MAY', 'INK-RUM', 'INK-SHY']","['AGO-3', 'OIL-3', 'FLY-3', 'MIX-3', 'GUT-3', 'MAY-3', 'RUM-3', 'SHY-5']",0
