Pixel_i,Module,Node1,Node2,X,Y,Z
18645,2,ETA,FOX,503.9326598443799,4.025139480526854,33.7704732387989
18646,2,ETA,FOX,504.2625511493585,4.544289600545022,33.998971212550586
18647,2,ETA,FOX,504.5924424543371,5.063439720563189,34.22746918630227
18648,2,ETA,FOX,504.92233375931573,5.582589840581357,34.45596716005396
18649,2,ETA,FOX,505.25222506429435,6.101739960599525,34.684465133805645
18650,2,ETA,FOX,505.58211636927297,6.620890080617692,34.91296310755733
18651,2,ETA,FOX,505.9120076742516,7.14004020063586,35.14146108130902
18652,2,ETA,FOX,506.2418989792302,7.6591903206540275,35.369959055060704
18653,2,ETA,FOX,506.5717902842088,8.178340440672194,35.59845702881239
18654,2,ETA,FOX,506.90168158918743,8.697490560690362,35.82695500256408
18655,2,ETA,FOX,507.23157289416605,9.21664068070853,36.05545297631576
18656,2,ETA,FOX,507.56146419914467,9.735790800726697,36.28395095006745
18657,2,ETA,FOX,507.8913555041233,10.254940920744865,36.512448923819136
18658,2,ETA,FOX,508.2212468091019,10.774091040763032,36.74094689757082
18659,2,ETA,FOX,508.5511381140805,11.2932411607812,36.96944487132251
18660,2,ETA,FOX,508.88102941905913,11.812391280799368,37.197942845074195
18661,2,ETA,FOX,509.21092072403775,12.331541400817535,37.42644081882588
18662,2,ETA,FOX,509.54081202901637,12.850691520835703,37.65493879257757
18663,2,ETA,FOX,509.870703333995,13.36984164085387,37.883436766329254
18664,2,ETA,FOX,510.2005946389736,13.888991760872038,38.11193474008094
18665,2,ETA,TAG,494.4217401382561,-10.37832838067316,27.094296430333294
18666,2,ETA,TAG,494.4776682765122,-9.72644276134632,27.04456086066659
18667,2,ETA,TAG,494.5335964147683,-9.07455714201948,26.994825290999884
18668,2,ETA,TAG,494.5895245530244,-8.422671522692639,26.94508972133318
18669,2,ETA,TAG,494.64545269128047,-7.770785903365798,26.895354151666474
18670,2,ETA,TAG,494.70138082953656,-7.118900284038958,26.84561858199977
18671,2,ETA,TAG,494.75730896779265,-6.467014664712117,26.795883012333064
18672,2,ETA,TAG,494.81323710604875,-5.815129045385277,26.74614744266636
18673,2,ETA,TAG,494.86916524430484,-5.163243426058436,26.696411872999654
18674,2,ETA,TAG,494.92509338256093,-4.511357806731596,26.64667630333295
18675,2,ETA,TAG,494.981021520817,-3.859472187404755,26.596940733666244
18676,2,ETA,TAG,495.0369496590731,-3.2075865680779145,26.54720516399954
18677,2,ETA,TAG,495.0928777973292,-2.555700948751074,26.497469594332834
18678,2,ETA,TAG,495.1488059355853,-1.9038153294242337,26.44773402466613
18679,2,ETA,TAG,495.2047340738414,-1.2519297100973934,26.397998454999424
18680,2,ETA,TAG,495.2606622120975,-0.6000440907705531,26.34826288533272
18681,2,ETA,TAG,495.3165903503536,0.05184152855628721,26.298527315666014
18682,2,ETA,TAG,495.37251848860967,0.7037271478831275,26.24879174599931
18683,2,ETA,TAG,495.42844662686576,1.3556127672099678,26.199056176332604
18684,2,ETA,TAG,495.48437476512186,2.007498386536808,26.1493206066659
18685,2,ETA,TAG,495.54030290337795,2.6593840058636484,26.099585036999194
18686,2,ETA,TAG,495.59623104163404,3.311269625190489,26.04984946733249
18687,2,ETA,TAG,495.65215917989013,3.9631552445173295,26.000113897665784
18688,2,ETA,TAG,495.7080873181462,4.61504086384417,25.95037832799908
18689,2,ETA,TAG,495.7640154564023,5.2669264831710105,25.900642758332374
18690,2,ETA,TAG,495.8199435946584,5.918812102497851,25.85090718866567
18691,2,ETA,TAG,495.8758717329145,6.570697721824692,25.801171618998964
18692,2,ETA,TAG,495.9317998711706,7.222583341151532,25.75143604933226
18693,2,ETA,TAG,495.9877280094267,7.874468960478373,25.701700479665554
18694,2,ETA,TAG,496.0436561476828,8.526354579805213,25.65196490999885
18695,2,ETA,TAG,496.0995842859389,9.178240199132054,25.602229340332144
18696,2,ETA,TAG,496.15551242419497,9.830125818458894,25.55249377066544
18697,2,ETA,TAG,496.21144056245106,10.482011437785735,25.502758200998734
18698,2,ETA,TAG,496.26736870070715,11.133897057112575,25.45302263133203
18699,2,ETA,TAG,496.32329683896324,11.785782676439416,25.403287061665324
18700,2,ETA,TAG,496.37922497721934,12.437668295766256,25.35355149199862
18701,2,ETA,TAG,496.43515311547543,13.089553915093097,25.303815922331914
18702,2,ETA,TAG,496.4910812537315,13.741439534419937,25.25408035266521
18703,2,ETA,TAG,496.5470093919876,14.393325153746778,25.204344782998504
18704,2,ETA,TAG,496.6029375302437,15.045210773073618,25.1546092133318
18705,2,ETA,TAG,496.6588656684998,15.697096392400459,25.104873643665094
18706,2,ETA,TAG,496.7147938067559,16.348982011727298,25.05513807399839
18707,2,ETA,TAG,496.770721945012,17.00086763105414,25.005402504331684
18708,2,ETA,TAG,496.8266500832681,17.65275325038098,24.95566693466498
18709,2,ETA,TAG,496.88257822152417,18.30463886970782,24.905931364998274
18710,2,ETA,TAG,496.93850635978026,18.95652448903466,24.85619579533157
18711,2,ETA,TAG,496.99443449803636,19.6084101083615,24.806460225664864
18712,2,ETA,TAG,497.05036263629245,20.26029572768834,24.75672465599816
18713,2,ETA,TAG,497.10629077454854,20.91218134701518,24.706989086331454
18714,2,ETA,TAG,497.16221891280463,21.564066966342022,24.65725351666475
18715,2,ETA,TAG,497.2181470510607,22.215952585668862,24.607517946998044
18716,2,ETA,TAG,497.2740751893168,22.867838204995703,24.55778237733134
18717,2,ETA,TAG,497.3300033275729,23.519723824322543,24.508046807664634
18718,2,ETA,TAG,497.385931465829,24.171609443649384,24.45831123799793
18719,2,ETA,TAG,497.4418596040851,24.823495062976225,24.408575668331224
18720,2,ETA,TAG,497.4977877423412,25.475380682303065,24.35884009866452
18721,2,ETA,TAG,497.5537158805973,26.127266301629906,24.309104528997814
18722,2,ETA,TAG,497.6096440188534,26.779151920956746,24.25936895933111
18723,2,ETA,TAG,497.66557215710947,27.431037540283587,24.209633389664404
18724,2,ETA,TAG,497.72150029536556,28.082923159610427,24.1598978199977
18725,2,ETA,TAG,497.77742843362165,28.734808778937268,24.110162250330994
18726,2,ETA,TAG,497.83335657187774,29.38669439826411,24.06042668066429
18727,2,ETA,TAG,497.88928471013384,30.03858001759095,24.010691110997584
18728,2,ETA,TAG,497.94521284838993,30.69046563691779,23.96095554133088
18729,2,ETA,TAG,498.001140986646,31.34235125624463,23.911219971664174
18730,2,ETA,TAG,498.0570691249021,31.99423687557147,23.86148440199747
18731,2,ETA,TAG,498.1129972631582,32.64612249489831,23.811748832330764
18732,2,ETA,TAG,498.1689254014143,33.29800811422515,23.76201326266406
18733,2,ETA,TAG,498.2248535396704,33.94989373355199,23.712277692997354
18734,2,ETA,TAG,498.2807816779265,34.60177935287883,23.66254212333065
18735,2,ETA,TAG,498.3367098161826,35.25366497220567,23.612806553663944
18736,2,ETA,TAG,498.39263795443867,35.90555059153251,23.56307098399724
18737,2,ETA,TAG,498.44856609269476,36.55743621085935,23.513335414330534
18738,2,FOX,SKY,509.9766452931082,14.15864965418897,38.28993317636234
18739,2,FOX,SKY,509.94738658621645,14.73469230837794,38.60278335272468
18740,2,FOX,SKY,509.9181278793247,15.310734962566912,38.91563352908702
18741,2,FOX,SKY,509.8888691724329,15.886777616755882,39.22848370544936
18742,2,FOX,SKY,509.85961046554115,16.462820270944853,39.541333881811696
18743,2,FOX,SKY,509.8303517586494,17.038862925133824,39.854184058174035
18744,2,FOX,SKY,509.8010930517576,17.614905579322794,40.167034234536374
18745,2,FOX,SKY,509.77183434486585,18.190948233511765,40.47988441089871
18746,2,FOX,SKY,509.7425756379741,18.766990887700736,40.79273458726105
18747,2,FOX,SKY,509.7133169310823,19.343033541889707,41.10558476362339
18748,2,FOX,SKY,509.68405822419055,19.919076196078677,41.41843493998573
18749,2,FOX,SKY,509.6547995172988,20.495118850267648,41.73128511634807
18750,2,FOX,SKY,509.625540810407,21.07116150445662,42.04413529271041
18751,2,FOX,SKY,509.59628210351525,21.64720415864559,42.35698546907275
18752,2,FOX,SKY,509.5670233966235,22.22324681283456,42.669835645435086
18753,2,FOX,SKY,509.5377646897317,22.79928946702353,42.982685821797425
18754,2,FOX,SKY,509.50850598283995,23.3753321212125,43.295535998159764
18755,2,FOX,SKY,509.4792472759482,23.951374775401472,43.6083861745221
18756,2,FOX,SKY,509.4499885690564,24.527417429590443,43.92123635088444
18757,2,FOX,SKY,509.42072986216465,25.103460083779414,44.23408652724678
18758,2,FOX,SKY,509.3914711552729,25.679502737968384,44.54693670360912
18759,2,FOX,SKY,509.3622124483811,26.255545392157355,44.85978687997146
18760,2,FOX,SKY,509.33295374148935,26.831588046346326,45.1726370563338
18761,2,FOX,SKY,509.3036950345976,27.407630700535297,45.48548723269614
18762,2,FOX,SKY,509.2744363277058,27.983673354724267,45.798337409058476
18763,2,FOX,SKY,509.24517762081405,28.559716008913238,46.111187585420815
18764,2,FOX,SKY,509.2159189139223,29.13575866310221,46.424037761783154
18765,2,FOX,SKY,509.1866602070305,29.71180131729118,46.73688793814549
18766,2,FOX,SKY,509.15740150013875,30.28784397148015,47.04973811450783
18767,2,FOX,SKY,509.128142793247,30.86388662566912,47.36258829087017
18768,2,FOX,SKY,509.0988840863552,31.43992927985809,47.67543846723251
18769,2,FOX,SKY,509.06962537946345,32.015971934047066,47.98828864359485
18770,2,FOX,SKY,509.0403666725717,32.59201458823604,48.30113881995719
18771,2,FOX,SKY,509.0111079656799,33.168057242425014,48.61398899631953
18772,2,FOX,SKY,508.98184925878815,33.74409989661399,48.926839172681866
18773,2,FOX,SKY,508.9525905518964,34.32014255080296,49.239689349044205
18774,2,FOX,SKY,508.9233318450046,34.89618520499194,49.552539525406544
18775,2,FOX,IVY,509.5980124700705,13.56094502100543,38.49061167758463
18776,2,FOX,IVY,509.190120940141,13.539283042010862,39.00414035516926
18777,2,FOX,IVY,508.7822294102115,13.517621063016293,39.51766903275389
18778,2,FOX,IVY,508.37433788028204,13.495959084021724,40.031197710338525
18779,2,FOX,IVY,507.96644635035256,13.474297105027155,40.544726387923156
18780,2,FOX,IVY,507.55855482042307,13.452635126032586,41.05825506550779
18781,2,FOX,IVY,507.1506632904936,13.430973147038017,41.57178374309242
18782,2,FOX,IVY,506.7427717605641,13.409311168043448,42.08531242067705
18783,2,FOX,IVY,506.3348802306346,13.38764918904888,42.59884109826168
18784,2,FOX,IVY,505.9269887007051,13.36598721005431,43.11236977584631
18785,2,FOX,IVY,505.51909717077564,13.344325231059742,43.62589845343094
18786,2,FOX,IVY,505.11120564084615,13.322663252065173,44.13942713101557
18787,2,FOX,IVY,504.70331411091666,13.301001273070604,44.652955808600204
18788,2,FOX,IVY,504.2954225809872,13.279339294076035,45.166484486184835
18789,2,FOX,IVY,503.8875310510577,13.257677315081466,45.680013163769466
18790,2,FOX,IVY,503.4796395211282,13.236015336086897,46.1935418413541
18791,2,FOX,IVY,503.0717479911987,13.214353357092328,46.70707051893873
18792,2,FOX,IVY,502.66385646126923,13.19269137809776,47.22059919652336
18793,2,FOX,IVY,502.25596493133975,13.17102939910319,47.73412787410799
18794,2,FOX,IVY,501.84807340141026,13.149367420108621,48.24765655169262
18795,2,FOX,IVY,501.4401818714808,13.127705441114053,48.76118522927725
18796,2,FOX,IVY,501.0322903415513,13.106043462119484,49.274713906861884
18797,2,FOX,IVY,500.6243988116218,13.084381483124915,49.788242584446515
18798,2,FOX,IVY,500.2165072816923,13.062719504130346,50.301771262031146
18799,2,FOX,IVY,499.80861575176283,13.041057525135777,50.81529993961578
18800,2,FOX,IVY,499.40072422183334,13.019395546141208,51.32882861720041
18801,2,FOX,IVY,498.99283269190386,12.99773356714664,51.84235729478504
18802,2,FOX,IVY,498.58494116197437,12.97607158815207,52.35588597236967
18803,2,FOX,IVY,498.1770496320449,12.954409609157501,52.8694146499543
18804,2,FOX,IVY,497.7691581021154,12.932747630162932,53.38294332753893
18805,2,FOX,IVY,497.3612665721859,12.911085651168364,53.89647200512356
18806,2,FOX,IVY,496.9533750422564,12.889423672173795,54.410000682708194
18807,2,FOX,IVY,496.54548351232694,12.867761693179226,54.923529360292825
18808,2,FOX,IVY,496.13759198239745,12.846099714184657,55.437058037877456
18809,2,FOX,IVY,495.72970045246797,12.824437735190088,55.95058671546209
18810,2,FOX,IVY,495.3218089225385,12.802775756195519,56.46411539304672
18811,2,FOX,IVY,494.913917392609,12.78111377720095,56.97764407063135
18812,2,FOX,IVY,494.5060258626795,12.759451798206381,57.49117274821598
18813,2,FOX,IVY,494.09813433275,12.737789819211812,58.00470142580061
18814,2,FOX,IVY,493.69024280282053,12.716127840217244,58.51823010338524
18815,2,FOX,IVY,493.28235127289105,12.694465861222675,59.031758780969874
18816,2,FOX,IVY,492.87445974296156,12.672803882228106,59.545287458554505
18817,2,FOX,IVY,492.4665682130321,12.651141903233537,60.058816136139136
18818,2,FOX,IVY,492.0586766831026,12.629479924238968,60.57234481372377
18819,2,FOX,IVY,491.6507851531731,12.607817945244399,61.0858734913084
18820,2,FOX,IVY,491.2428936232436,12.58615596624983,61.59940216889303
18821,2,FOX,IVY,490.83500209331413,12.564493987255261,62.11293084647766
18822,2,FOX,TUX,509.88668198787195,13.043202855787179,38.33118146830251
18823,2,FOX,TUX,509.7674599757439,12.503798711574358,38.68527993660502
18824,2,FOX,TUX,509.6482379636159,11.964394567361538,39.03937840490753
18825,2,FOX,TUX,509.52901595148785,11.424990423148717,39.39347687321004
18826,2,FOX,TUX,509.4097939393598,10.885586278935897,39.74757534151255
18827,2,FOX,TUX,509.2905719272318,10.346182134723076,40.10167380981506
18828,2,FOX,TUX,509.17134991510375,9.806777990510255,40.45577227811757
18829,2,FOX,TUX,509.0521279029757,9.267373846297435,40.80987074642008
18830,2,FOX,TUX,508.9329058908477,8.727969702084614,41.16396921472259
18831,2,FOX,TUX,508.81368387871964,8.188565557871794,41.5180676830251
18832,2,FOX,TUX,508.6944618665916,7.649161413658973,41.87216615132761
18833,2,FOX,TUX,508.5752398544636,7.109757269446153,42.22626461963012
18834,2,FOX,TUX,508.45601784233554,6.570353125233332,42.58036308793263
18835,2,FOX,TUX,508.3367958302075,6.0309489810205115,42.93446155623514
18836,2,FOX,TUX,508.2175738180795,5.491544836807691,43.28856002453765
18837,2,FOX,TUX,508.09835180595144,4.95214069259487,43.64265849284016
18838,2,FOX,TUX,507.9791297938234,4.41273654838205,43.99675696114267
18839,2,FOX,TUX,507.85990778169537,3.8733324041692287,44.35085542944518
18840,2,FOX,TUX,507.74068576956734,3.3339282599564077,44.70495389774769
18841,2,FOX,TUX,507.6214637574393,2.7945241157435867,45.0590523660502
18842,2,FOX,TUX,507.50224174531127,2.2551199715307657,45.41315083435271
18843,2,FOX,TUX,507.38301973318323,1.7157158273179447,45.76724930265522
18844,2,FOX,TUX,507.2637977210552,1.1763116831051237,46.12134777095773
18845,2,FOX,TUX,507.14457570892716,0.6369075388923027,46.47544623926024
18846,2,FOX,TUX,507.02535369679913,0.09750339467948166,46.829544707562754
18847,2,FOX,TUX,506.9061316846711,-0.44190074953333935,47.183643175865264
18848,2,FOX,TUX,506.78690967254306,-0.9813048937461604,47.537741644167774
18849,2,FOX,TUX,506.667687660415,-1.5207090379589814,47.891840112470284
18850,2,FOX,TUX,506.548465648287,-2.0601131821718024,48.245938580772794
18851,2,FOX,TUX,506.42924363615896,-2.5995173263846234,48.600037049075304
18852,2,FOX,TUX,506.3100216240309,-3.1389214705974444,48.954135517377814
18853,2,FOX,TUX,506.1907996119029,-3.6783256148102654,49.308233985680324
18854,2,FOX,TUX,506.07157759977486,-4.2177297590230864,49.662332453982835
18855,2,FOX,TUX,505.9523555876468,-4.757133903235907,50.016430922285345
18856,2,FOX,TUX,505.8331335755188,-5.296538047448728,50.370529390587855
18857,2,FOX,TUX,505.71391156339075,-5.835942191661548,50.724627858890365
18858,2,FOX,TUX,505.5946895512627,-6.375346335874369,51.078726327192875
18859,2,FOX,TUX,505.4754675391347,-6.914750480087189,51.432824795495385
18860,2,FOX,TUX,505.35624552700665,-7.45415462430001,51.786923263797895
18861,2,FOX,TUX,505.2370235148786,-7.99355876851283,52.141021732100405
18862,2,FOX,TUX,505.1178015027506,-8.532962912725651,52.495120200402916
18863,2,FOX,TUX,504.99857949062255,-9.072367056938472,52.849218668705426
18864,2,FOX,TUX,504.8793574784945,-9.611771201151292,53.203317137007936
18865,2,FOX,TUX,504.7601354663665,-10.151175345364113,53.557415605310446
18866,2,FOX,TUX,504.64091345423844,-10.690579489576933,53.911514073612956
18867,2,FOX,TUX,504.5216914421104,-11.229983633789754,54.265612541915466
18868,2,FOX,TUX,504.4024694299824,-11.769387778002574,54.619711010217976
18869,2,FOX,TAG,509.7471749237726,14.091815149161024,37.65409264384904
18870,2,FOX,TAG,509.4884458475452,14.601023298322048,37.33110228769808
18871,2,FOX,TAG,509.22971677131784,15.110231447483072,37.00811193154712
18872,2,FOX,TAG,508.97098769509046,15.619439596644096,36.68512157539616
18873,2,FOX,TAG,508.7122586188631,16.128647745805118,36.3621312192452
18874,2,FOX,TAG,508.4535295426357,16.63785589496614,36.03914086309424
18875,2,FOX,TAG,508.1948004664083,17.147064044127163,35.71615050694328
18876,2,FOX,TAG,507.9360713901809,17.656272193288185,35.39316015079232
18877,2,FOX,TAG,507.67734231395355,18.165480342449207,35.07016979464136
18878,2,FOX,TAG,507.41861323772616,18.67468849161023,34.7471794384904
18879,2,FOX,TAG,507.1598841614988,19.183896640771252,34.42418908233944
18880,2,FOX,TAG,506.9011550852714,19.693104789932274,34.10119872618848
18881,2,FOX,TAG,506.642426009044,20.202312939093297,33.77820837003752
18882,2,FOX,TAG,506.38369693281663,20.71152108825432,33.45521801388656
18883,2,FOX,TAG,506.12496785658925,21.22072923741534,33.1322276577356
18884,2,FOX,TAG,505.86623878036187,21.729937386576363,32.80923730158464
18885,2,FOX,TAG,505.6075097041345,22.239145535737386,32.48624694543368
18886,2,FOX,TAG,505.3487806279071,22.748353684898408,32.16325658928272
18887,2,FOX,TAG,505.0900515516797,23.25756183405943,31.840266233131757
18888,2,FOX,TAG,504.83132247545234,23.766769983220453,31.517275876980797
18889,2,FOX,TAG,504.57259339922496,24.275978132381475,31.194285520829837
18890,2,FOX,TAG,504.3138643229976,24.785186281542497,30.871295164678877
18891,2,FOX,TAG,504.0551352467702,25.29439443070352,30.548304808527917
18892,2,FOX,TAG,503.7964061705428,25.803602579864542,30.225314452376956
